@RELATION hand

@ATTRIBUTE area_0 NUMERIC
@ATTRIBUTE convex_hull_area_0 NUMERIC
@ATTRIBUTE ellipse_angle_0 NUMERIC
@ATTRIBUTE ellipse_center_x_0 NUMERIC
@ATTRIBUTE ellipse_center_y_0 NUMERIC
@ATTRIBUTE ellipse_major_axis_0 NUMERIC
@ATTRIBUTE ellipse_minor_axis_0 NUMERIC
@ATTRIBUTE farthest_convex_defect_0 NUMERIC
@ATTRIBUTE hu_moment_1_0 NUMERIC
@ATTRIBUTE hu_moment_2_0 NUMERIC
@ATTRIBUTE hu_moment_3_0 NUMERIC
@ATTRIBUTE hu_moment_4_0 NUMERIC
@ATTRIBUTE hu_moment_5_0 NUMERIC
@ATTRIBUTE hu_moment_6_0 NUMERIC
@ATTRIBUTE hu_moment_7_0 NUMERIC
@ATTRIBUTE perimeter_0 NUMERIC
@ATTRIBUTE rect_angle_0 NUMERIC
@ATTRIBUTE rect_aspect_ratio_0 NUMERIC
@ATTRIBUTE rect_center_x_0 NUMERIC
@ATTRIBUTE rect_center_y_0 NUMERIC
@ATTRIBUTE rect_height_0 NUMERIC
@ATTRIBUTE rect_width_0 NUMERIC
@ATTRIBUTE solidity_0 NUMERIC
@ATTRIBUTE area_1 NUMERIC
@ATTRIBUTE convex_hull_area_1 NUMERIC
@ATTRIBUTE ellipse_angle_1 NUMERIC
@ATTRIBUTE ellipse_center_x_1 NUMERIC
@ATTRIBUTE ellipse_center_y_1 NUMERIC
@ATTRIBUTE ellipse_major_axis_1 NUMERIC
@ATTRIBUTE ellipse_minor_axis_1 NUMERIC
@ATTRIBUTE farthest_convex_defect_1 NUMERIC
@ATTRIBUTE hu_moment_1_1 NUMERIC
@ATTRIBUTE hu_moment_2_1 NUMERIC
@ATTRIBUTE hu_moment_3_1 NUMERIC
@ATTRIBUTE hu_moment_4_1 NUMERIC
@ATTRIBUTE hu_moment_5_1 NUMERIC
@ATTRIBUTE hu_moment_6_1 NUMERIC
@ATTRIBUTE hu_moment_7_1 NUMERIC
@ATTRIBUTE perimeter_1 NUMERIC
@ATTRIBUTE rect_angle_1 NUMERIC
@ATTRIBUTE rect_aspect_ratio_1 NUMERIC
@ATTRIBUTE rect_center_x_1 NUMERIC
@ATTRIBUTE rect_center_y_1 NUMERIC
@ATTRIBUTE rect_height_1 NUMERIC
@ATTRIBUTE rect_width_1 NUMERIC
@ATTRIBUTE solidity_1 NUMERIC
@ATTRIBUTE area_2 NUMERIC
@ATTRIBUTE convex_hull_area_2 NUMERIC
@ATTRIBUTE ellipse_angle_2 NUMERIC
@ATTRIBUTE ellipse_center_x_2 NUMERIC
@ATTRIBUTE ellipse_center_y_2 NUMERIC
@ATTRIBUTE ellipse_major_axis_2 NUMERIC
@ATTRIBUTE ellipse_minor_axis_2 NUMERIC
@ATTRIBUTE farthest_convex_defect_2 NUMERIC
@ATTRIBUTE hu_moment_1_2 NUMERIC
@ATTRIBUTE hu_moment_2_2 NUMERIC
@ATTRIBUTE hu_moment_3_2 NUMERIC
@ATTRIBUTE hu_moment_4_2 NUMERIC
@ATTRIBUTE hu_moment_5_2 NUMERIC
@ATTRIBUTE hu_moment_6_2 NUMERIC
@ATTRIBUTE hu_moment_7_2 NUMERIC
@ATTRIBUTE perimeter_2 NUMERIC
@ATTRIBUTE rect_angle_2 NUMERIC
@ATTRIBUTE rect_aspect_ratio_2 NUMERIC
@ATTRIBUTE rect_center_x_2 NUMERIC
@ATTRIBUTE rect_center_y_2 NUMERIC
@ATTRIBUTE rect_height_2 NUMERIC
@ATTRIBUTE rect_width_2 NUMERIC
@ATTRIBUTE solidity_2 NUMERIC
@ATTRIBUTE area_3 NUMERIC
@ATTRIBUTE convex_hull_area_3 NUMERIC
@ATTRIBUTE ellipse_angle_3 NUMERIC
@ATTRIBUTE ellipse_center_x_3 NUMERIC
@ATTRIBUTE ellipse_center_y_3 NUMERIC
@ATTRIBUTE ellipse_major_axis_3 NUMERIC
@ATTRIBUTE ellipse_minor_axis_3 NUMERIC
@ATTRIBUTE farthest_convex_defect_3 NUMERIC
@ATTRIBUTE hu_moment_1_3 NUMERIC
@ATTRIBUTE hu_moment_2_3 NUMERIC
@ATTRIBUTE hu_moment_3_3 NUMERIC
@ATTRIBUTE hu_moment_4_3 NUMERIC
@ATTRIBUTE hu_moment_5_3 NUMERIC
@ATTRIBUTE hu_moment_6_3 NUMERIC
@ATTRIBUTE hu_moment_7_3 NUMERIC
@ATTRIBUTE perimeter_3 NUMERIC
@ATTRIBUTE rect_angle_3 NUMERIC
@ATTRIBUTE rect_aspect_ratio_3 NUMERIC
@ATTRIBUTE rect_center_x_3 NUMERIC
@ATTRIBUTE rect_center_y_3 NUMERIC
@ATTRIBUTE rect_height_3 NUMERIC
@ATTRIBUTE rect_width_3 NUMERIC
@ATTRIBUTE solidity_3 NUMERIC
@ATTRIBUTE area_4 NUMERIC
@ATTRIBUTE convex_hull_area_4 NUMERIC
@ATTRIBUTE ellipse_angle_4 NUMERIC
@ATTRIBUTE ellipse_center_x_4 NUMERIC
@ATTRIBUTE ellipse_center_y_4 NUMERIC
@ATTRIBUTE ellipse_major_axis_4 NUMERIC
@ATTRIBUTE ellipse_minor_axis_4 NUMERIC
@ATTRIBUTE farthest_convex_defect_4 NUMERIC
@ATTRIBUTE hu_moment_1_4 NUMERIC
@ATTRIBUTE hu_moment_2_4 NUMERIC
@ATTRIBUTE hu_moment_3_4 NUMERIC
@ATTRIBUTE hu_moment_4_4 NUMERIC
@ATTRIBUTE hu_moment_5_4 NUMERIC
@ATTRIBUTE hu_moment_6_4 NUMERIC
@ATTRIBUTE hu_moment_7_4 NUMERIC
@ATTRIBUTE perimeter_4 NUMERIC
@ATTRIBUTE rect_angle_4 NUMERIC
@ATTRIBUTE rect_aspect_ratio_4 NUMERIC
@ATTRIBUTE rect_center_x_4 NUMERIC
@ATTRIBUTE rect_center_y_4 NUMERIC
@ATTRIBUTE rect_height_4 NUMERIC
@ATTRIBUTE rect_width_4 NUMERIC
@ATTRIBUTE solidity_4 NUMERIC
@ATTRIBUTE class {0000,0001,0002,0003,0004,0005,0006,0007,0008}

@DATA
20108.500000000000000,39742.500000000000000,134.667816162109375,139.862579345703125,137.145446777343750,187.472976684570312,220.724395751953125,33716.000000000000000,0.285631437390948,0.008950458288273,0.000685993916785,0.001087615158065,-0.000000442139767,-0.000036020304745,-0.000000828900502,1607.207274317741394,-43.692108154296875,0.786848925057333,132.402191162109375,134.584533691406250,253.995025634765625,199.855712890625000,0.505969679813801,18861.000000000000000,31092.000000000000000,10.029072761535645,136.795089721679688,125.002479553222656,144.701950073242188,231.746887207031250,37474.000000000000000,0.275464074378715,0.015730101176932,0.000325003500198,0.000990376779169,-0.000000161037453,0.000118653682730,0.000000538310041,1507.234623908996582,-79.552177429199219,1.482876410233886,124.484466552734375,120.603507995605469,165.368103027343750,245.220458984375000,0.606619065997684,16933.000000000000000,26408.000000000000000,19.545391082763672,142.482803344726562,129.063842773437500,118.110763549804688,246.798828125000000,35328.000000000000000,0.314261018942979,0.043531396454921,0.001389183808085,0.002221375242313,0.000003746647546,0.000458270676345,0.000001090881749,1299.920915603637695,-82.064453125000000,1.928928748794813,148.197235107421875,124.085083007812500,128.460983276367188,247.792083740234375,0.641207209936383,12691.500000000000000,23628.500000000000000,20.104751586914062,147.118957519531250,178.525024414062500,154.600067138671875,212.577087402343750,24574.000000000000000,0.286520130706980,0.011681793381412,0.020153799973789,0.004615185010402,0.000044361729006,0.000459790563698,-0.000003635741880,1388.045806050300598,-0.000000000000000,0.980099502487562,143.500000000000000,137.500000000000000,201.000000000000000,197.000000000000000,0.537126774869332,16339.500000000000000,28999.500000000000000,57.032897949218750,194.307693481445312,154.091232299804688,121.021621704101562,251.503875732421875,39241.000000000000000,0.349160881693008,0.047396510121432,0.001521072503605,0.006176421308892,0.000018841379372,0.001325407249232,-0.000001842921590,1831.231659531593323,-44.060810089111328,1.925577584965227,201.079269409179688,161.665237426757812,140.475128173828125,270.495758056640625,0.563440748978431,0004
21942.500000000000000,35925.000000000000000,171.305679321289062,121.078376770019531,126.867912292480469,169.833312988281250,230.060699462890625,36276.000000000000000,0.270278601653260,0.009030425583147,0.000412231016169,0.000935592173356,-0.000000111432193,0.000087757169561,0.000000570246689,1501.560524821281433,-0.320084810256958,0.805733960748602,101.811401367187500,119.741271972656250,237.532592773437500,191.388076782226562,0.610786360473208,23035.500000000000000,36733.000000000000000,16.123950958251953,149.431823730468750,122.883270263671875,172.275497436523438,231.496917724609375,37087.000000000000000,0.263346709110014,0.007730018251628,0.000315981147669,0.000801995836399,-0.000000205799544,0.000069884750613,0.000000347336667,1518.648837447166443,-75.314804077148438,1.298453612744602,131.703140258789062,119.422210693359375,194.133773803710938,252.073699951171875,0.627106416573653,21951.000000000000000,35181.000000000000000,38.732734680175781,179.607208251953125,124.912864685058594,156.647399902343750,243.707946777343750,38605.000000000000000,0.278925950413641,0.014432444097513,0.000317139603029,0.000872949362522,-0.000000163588224,0.000104540838524,0.000000429193898,1649.425529718399048,-87.797401428222656,1.104287930324964,195.951248168945312,125.267387390136719,211.535873413085938,233.596511840820312,0.623944742900998,15442.500000000000000,24061.500000000000000,30.344642639160156,174.882308959960938,137.790771484375000,115.284591674804688,227.602264404296875,28170.000000000000000,0.298308734257277,0.030997151037124,0.000230582390129,0.000903155766505,0.000000296960639,0.000142763040623,-0.000000285803031,1210.187941431999207,-72.540794372558594,1.927636222780041,182.156646728515625,137.553314208984375,128.103668212890625,246.937271118164062,0.641792905679197,14376.500000000000000,22069.500000000000000,33.935016632080078,175.135040283203125,141.731704711914062,107.191978454589844,225.620498657226562,27776.000000000000000,0.313941580481897,0.039125672732363,0.000228506544165,0.000991864083265,0.000000301927867,0.000183765807766,-0.000000363062020,1177.217378973960876,-68.362060546875000,1.983939159605461,185.119964599609375,142.791381835937500,125.317886352539062,248.623062133789062,0.651419379686898,0004
16917.000000000000000,31459.000000000000000,112.100502014160156,137.247604370117188,163.345062255859375,158.140930175781250,208.129257202148438,28388.000000000000000,0.282711877007472,0.010388940389021,0.002457554880623,0.000520714389444,-0.000000118097320,-0.000049284486320,-0.000000577088417,1439.023508787155151,-54.648044586181641,0.750628636393602,132.865310668945312,167.075393676757812,235.628570556640625,176.869552612304688,0.537747544422900,16987.000000000000000,31230.000000000000000,138.217926025390625,151.508407592773438,158.777954101562500,170.028228759765625,196.425094604492188,28989.000000000000000,0.266699940938977,0.005061122752454,0.002236831333442,0.000656952902371,-0.000000326867587,-0.000027222575156,-0.000000726203660,1429.293498992919922,-13.822053909301758,0.919340745497156,157.637420654296875,145.993957519531250,211.825958251953125,194.740234375000000,0.543932116554595,16379.000000000000000,25519.500000000000000,26.571445465087891,159.196914672851562,153.709686279296875,131.565704345703125,211.819519042968750,28413.000000000000000,0.253989713411322,0.012662903070712,0.000299967192079,0.000935958812117,0.000000429212519,0.000105299824178,-0.000000248445156,1312.063050985336304,-75.668930053710938,1.543772938159384,168.101501464843750,148.774139404296875,141.852767944335938,218.988464355468750,0.641822919728051,14433.000000000000000,22614.000000000000000,50.082920074462891,192.606979370117188,160.341903686523438,115.971969604492188,208.437545776367188,28898.000000000000000,0.261631095779348,0.017028511215386,0.000244879177333,0.001499097564665,0.000000770595195,0.000193639010170,-0.000000480790494,1306.822498321533203,-49.019584655761719,1.704590543221163,201.046478271484375,160.161605834960938,126.744979858398438,216.048294067382812,0.638232953037941,15304.500000000000000,23526.000000000000000,57.563713073730469,189.796493530273438,168.304153442382812,115.493209838867188,221.973999023437500,27422.000000000000000,0.265848120225897,0.022556948714066,0.000172831036333,0.000620007308981,0.000000069025474,0.000088648710464,-0.000000190859676,1500.520982623100281,-42.628154754638672,2.091861715906774,193.973785400390625,177.490051269531250,122.872650146484375,257.032592773437500,0.650535577658760,0004
22219.000000000000000,42802.000000000000000,120.811042785644531,137.550140380859375,140.512512207031250,192.516891479492188,231.568969726562500,32979.000000000000000,0.278591145449281,0.012121803029601,0.000841566097378,0.001088816327211,0.000000407608336,-0.000009211240506,-0.000000959250365,1688.444862604141235,-63.586921691894531,0.762656285339564,130.772705078125000,138.810958862304688,264.193176269531250,201.488586425781250,0.519111256483342,21402.000000000000000,42199.500000000000000,130.665908813476562,166.436416625976562,135.338668823242188,197.106063842773438,223.166519165039062,32512.000000000000000,0.279350720453977,0.009604256622844,0.001690132355891,0.001186843147774,-0.000000243482724,-0.000025030655764,-0.000001663205097,1703.793060779571533,-47.792705535888672,0.821089106612324,155.852066040039062,135.342559814453125,253.704864501953125,208.314300537109375,0.507162407137525,17357.500000000000000,29252.000000000000000,170.595306396484375,165.789031982421875,144.600784301757812,136.045822143554688,228.149627685546875,33075.000000000000000,0.275552529785759,0.016269756698989,0.001564448533071,0.001408335754596,0.000002085583696,0.000172914067715,0.000000142566275,1459.938160538673401,-11.802434921264648,0.626088510460045,167.559753417968750,132.286010742187500,238.227920532226562,149.151763916015625,0.593378230548339,13014.000000000000000,21157.000000000000000,2.006201028823853,172.709747314453125,156.939285278320312,111.217864990234375,212.078155517578125,27709.000000000000000,0.304082795846954,0.025916231724474,0.004003262362316,0.002415485657330,0.000007463114686,0.000387092106803,-0.000000849227059,1304.097540855407715,-0.000000000000000,0.574162679425837,174.000000000000000,133.500000000000000,209.000000000000000,120.000000000000000,0.615115564588552,11514.500000000000000,20549.000000000000000,9.476113319396973,183.567214965820312,156.473083496093750,107.119056701660156,209.602935791015625,27563.000000000000000,0.346686324189421,0.039124777097160,0.006693239247106,0.004128414377081,0.000020933068041,0.000808117790388,-0.000005724422877,1327.737150073051453,-86.009094238281250,1.788290913150184,184.851196289062500,136.966369628906250,117.690666198730469,210.465148925781250,0.560343569030123,0004
18653.500000000000000,29976.500000000000000,174.825027465820312,118.172546386718750,132.714782714843750,149.633972167968750,221.380020141601562,34223.000000000000000,0.264162900636210,0.009825260381189,0.000470516470495,0.000821523460660,-0.000000017669840,0.000071154151926,0.000000510454842,1354.305691599845886,-0.000000000000000,0.755656108597285,104.500000000000000,127.500000000000000,221.000000000000000,167.000000000000000,0.622270778776708,19499.000000000000000,30263.500000000000000,23.133823394775391,140.796020507812500,128.407012939453125,145.333023071289062,226.251800537109375,38413.000000000000000,0.263931889792568,0.013674183712298,0.000261515108154,0.000594485439095,-0.000000090507071,0.000067908563795,0.000000216223247,1436.950353145599365,-0.000000000000000,0.786026200873362,150.000000000000000,123.500000000000000,229.000000000000000,180.000000000000000,0.644307499132619,16254.000000000000000,21519.000000000000000,31.784461975097656,154.865951538085938,131.526489257812500,102.680503845214844,251.379745483398438,25604.000000000000000,0.310164591821847,0.053098387286785,0.001059012840742,0.000741475122457,0.000000540644161,0.000161156014584,0.000000373380193,1085.661030054092407,-62.386974334716797,2.455333010179350,149.599517822265625,128.559738159179688,110.176086425781250,270.518981933593750,0.755332496863237,12086.500000000000000,21542.500000000000000,46.594894409179688,162.233673095703125,167.266555786132812,107.225456237792969,237.341857910156250,27145.000000000000000,0.355660530778720,0.054446977639552,0.013229587262907,0.010708035729997,0.000121124535720,0.002498575578162,-0.000039650997863,1269.785920500755310,-49.882762908935547,2.368515431213764,175.896377563476562,165.051605224609375,114.517944335937500,271.237518310546875,0.561053730996867,16458.000000000000000,25779.000000000000000,59.883487701416016,191.106002807617188,167.828735351562500,111.625068664550781,251.492736816406250,35470.000000000000000,0.325246626637520,0.045777673043110,0.000307914707138,0.002331685287452,0.000001808883436,0.000495453663795,-0.000000794553522,1741.675310611724854,-36.869895935058594,2.345600097656250,191.059997558593750,171.080001831054688,125.000000000000000,293.200012207031250,0.638426626323752,0004
12081.000000000000000,21997.500000000000000,16.585685729980469,79.935791015625000,163.156661987304688,130.011077880859375,176.784973144531250,31872.000000000000000,0.292590295404093,0.005818915389198,0.000383944345181,0.000905977621519,0.000000523990758,0.000067188723911,0.000000104610069,1360.783832550048828,-87.488639831542969,1.240510941641986,78.517784118652344,152.294662475585938,143.379714965820312,177.864105224609375,0.549198772587794,13735.000000000000000,22731.500000000000000,30.611869812011719,104.684646606445312,160.111053466796875,123.213706970214844,198.572479248046875,32063.000000000000000,0.286792192014474,0.014873860334074,0.000258570873607,0.000968548740522,0.000000367751472,0.000115799106848,-0.000000315740187,1403.803165435791016,-73.877403259277344,1.520468109336481,109.642837524414062,156.978790283203125,136.587722778320312,207.677276611328125,0.604227613663859,14336.000000000000000,23360.500000000000000,48.036479949951172,132.561889648437500,165.448608398437500,117.046913146972656,218.847579956054688,31051.000000000000000,0.290403806200546,0.022902441016372,0.000927013093713,0.000989865321159,0.000000507159029,0.000123873344014,-0.000000801188213,1372.538227558135986,-55.784297943115234,1.775827478270526,137.897155761718750,170.210098266601562,131.911315917968750,234.251739501953125,0.613685494745404,14150.500000000000000,21592.000000000000000,64.403068542480469,171.835327148437500,168.016143798828125,112.629341125488281,204.087066650390625,27694.000000000000000,0.253926992489851,0.015269091745962,0.000585778923522,0.001504684374195,0.000001316581412,0.000183363146566,-0.000000512051957,1274.555472493171692,-34.007492065429688,1.810971262218725,180.381958007812500,167.941116333007812,119.620567321777344,216.629409790039062,0.655358466098555,15284.500000000000000,22834.000000000000000,72.855957031250000,178.253433227539062,175.064559936523438,110.708801269531250,214.046569824218750,24968.000000000000000,0.253768440686490,0.020643369096296,0.000058032064362,0.000506631780577,0.000000083399917,0.000072249159507,0.000000024309445,1427.643785119056702,-20.684080123901367,2.188639437239345,178.384124755859375,175.895797729492188,113.105140686035156,247.546371459960938,0.669374616799509,0004
21171.000000000000000,37026.000000000000000,140.600494384765625,154.690612792968750,147.797195434570312,184.089996337890625,208.548767089843750,30132.000000000000000,0.250214895341689,0.004561513392762,0.001244290508514,0.000450966767691,0.000000053635100,-0.000007794755737,-0.000000333529018,1575.317884206771851,-37.423843383789062,0.845629897824655,146.972778320312500,148.612152099609375,239.242965698242188,202.311004638671875,0.571787392643008,19875.500000000000000,35980.000000000000000,161.975158691406250,174.756744384765625,149.775985717773438,183.171386718750000,205.495544433593750,32139.000000000000000,0.255153776223381,0.004677681588837,0.001163839149272,0.000587678527607,0.000000141045779,0.000015527716806,-0.000000465106208,1625.192993760108948,-10.033121109008789,0.910131398584411,181.912475585937500,134.527023315429688,224.369323730468750,204.205566406250000,0.552404113396331,17024.500000000000000,25594.000000000000000,12.838927268981934,167.038452148437500,153.074890136718750,131.801849365234375,211.347229003906250,32130.000000000000000,0.251507210815430,0.011053900789315,0.001072936918296,0.000920206427284,0.000000905673224,0.000095235024861,0.000000125704539,1264.967598080635071,-84.685455322265625,1.457629767637141,174.711532592773438,139.101043701171875,145.372390747070312,211.899124145507812,0.665175431741814,14530.500000000000000,23284.000000000000000,29.531816482543945,189.214080810546875,160.333328247070312,124.955123901367188,206.407867431640625,31976.000000000000000,0.274380544361879,0.013414228423369,0.001360471979848,0.001528961800835,0.000002129318423,0.000169104642634,-0.000000573346131,1285.075243592262268,-70.709953308105469,1.574811134996397,197.241638183593750,157.309555053710938,137.520172119140625,216.568298339843750,0.624055145164061,14097.500000000000000,22596.000000000000000,34.747009277343750,199.338729858398438,165.069564819335938,123.207435607910156,205.434234619140625,31623.000000000000000,0.277962046499376,0.013960864416881,0.001460749812542,0.001598587225633,0.000002223896866,0.000175472893978,-0.000001010781213,1288.388951897621155,-65.376441955566406,1.619635216957533,207.119094848632812,164.512908935546875,135.034011840820312,218.705841064453125,0.623893609488405,0004
20647.000000000000000,38006.000000000000000,129.694869995117188,134.989776611328125,145.822280883789062,179.415679931640625,218.599914550781250,30887.000000000000000,0.266241876933295,0.005134205639433,0.000610808813536,0.000736342877041,0.000000302654193,-0.000016502389793,-0.000000390209232,1518.396092176437378,-41.299453735351562,0.797651476284562,131.237762451171875,143.323852539062500,247.540084838867188,197.450714111328125,0.543256327948219,22222.500000000000000,39173.000000000000000,164.559371948242188,147.643569946289062,141.175308227539062,187.238479614257812,219.616119384765625,30685.000000000000000,0.253739595477092,0.004649565443830,0.000668625626901,0.000762623765701,0.000000189664783,0.000018136575424,-0.000000510478462,1549.418389439582825,-10.840305328369141,0.877953437956310,158.239288330078125,126.805252075195312,235.257522583007812,206.545150756835938,0.567291246521839,22578.500000000000000,38499.000000000000000,17.365270614624023,173.515975952148438,147.070953369140625,182.050399780273438,232.503341674804688,31228.000000000000000,0.251890217065495,0.007396165565653,0.001509124407116,0.000841367636012,0.000000266907501,0.000058878776126,-0.000000909725513,1590.330076813697815,-0.000000000000000,0.903930131004367,176.500000000000000,123.500000000000000,229.000000000000000,207.000000000000000,0.586469778435804,21525.000000000000000,35420.000000000000000,39.450164794921875,193.358200073242188,156.929763793945312,163.140213012695312,245.423919677734375,31410.000000000000000,0.257813969903858,0.015979251108276,0.000988524114510,0.000849000290361,0.000000410569181,0.000105189571144,-0.000000660583707,1584.420477390289307,-72.645973205566406,1.324591116682603,200.307846069335938,143.314956665039062,193.341857910156250,256.098907470703125,0.607707509881423,20179.000000000000000,29153.500000000000000,50.044830322265625,197.579620361328125,158.016448974609375,127.062088012695312,257.623748779296875,31316.000000000000000,0.266889394409971,0.026411199192769,0.000668627600705,0.000820791836093,0.000000431870643,0.000119738899968,-0.000000428038124,1468.361602306365967,-46.468799591064453,2.144971016916892,202.576217651367188,164.472412109375000,132.276153564453125,283.728515625000000,0.692163891127995,0004
3171.500000000000000,4591.000000000000000,139.186965942382812,99.051948547363281,191.667037963867188,34.067527770996094,172.395278930664062,2526.000000000000000,0.676414068653381,0.412492896128799,0.088382870007651,0.071439996011601,0.005676693135614,0.045879422879274,0.000010649538146,412.031525492668152,-35.031642913818359,0.236199178449539,92.487388610839844,176.261413574218750,171.727447509765625,40.561882019042969,0.690808102809845,4009.500000000000000,5737.500000000000000,149.344741821289062,118.207366943359375,183.088684082031250,39.126361846923828,193.064331054687500,2824.000000000000000,0.635737976568166,0.358147599550069,0.096248631591329,0.077318268814070,0.006669771762031,0.046263309487043,0.000044096183724,460.717817187309265,-25.091527938842773,0.244716477110394,112.193298339843750,161.048400878906250,186.711059570312500,45.691272735595703,0.698823529411765,4419.500000000000000,6537.500000000000000,162.702239990234375,134.298889160156250,171.635910034179688,41.972763061523438,199.922775268554688,5217.000000000000000,0.652000605048044,0.376614217714514,0.083552677900646,0.065129813257827,0.004804496239789,0.039936235240563,0.000014864382433,541.605119347572327,-13.055248260498047,0.251033996256341,133.837860107421875,148.269470214843750,191.159820556640625,47.987613677978516,0.676022944550669,5005.500000000000000,9050.500000000000000,179.448837280273438,174.115325927734375,149.207916259765625,72.225761413574219,183.848342895507812,11508.000000000000000,0.631763489797545,0.324888914933012,0.087078705313194,0.054953925259230,0.003793056308403,0.031310295260996,-0.000253108400028,695.747254729270935,-89.230979919433594,2.751537517756725,181.381072998046875,140.860809326171875,70.926498413085938,195.156921386718750,0.553063366664825,9332.000000000000000,15897.500000000000000,178.417678833007812,211.867630004882812,159.833816528320312,117.227241516113281,210.648117065429688,16849.000000000000000,0.378654970771923,0.040624953814442,0.061930280714389,0.018190662834287,0.000578596835176,0.002925839792356,-0.000194941744519,866.818322420120239,0.000000000000000,0.648241152086291,217.499969482421875,138.499984741210938,198.999969482421875,128.999969482421875,0.587010536247838,0004
19793.500000000000000,37308.000000000000000,124.141586303710938,170.161941528320312,137.592102050781250,181.098266601562500,224.747207641601562,33054.000000000000000,0.294405795602715,0.016417011855384,0.001824154269733,0.001120102943044,-0.000001342318128,-0.000065957538381,-0.000000872750931,1544.746378302574158,-64.334808349609375,0.739305110877375,156.680938720703125,135.853179931640625,253.381988525390625,187.326599121093750,0.530543047067653,19522.500000000000000,30035.000000000000000,176.984069824218750,167.647048950195312,126.863739013671875,143.604904174804688,232.036026000976562,35597.000000000000000,0.260233733580896,0.013144682692362,0.000351908089855,0.000741508284673,0.000000019195392,0.000072783232470,0.000000378294701,1350.790972828865051,-0.347242921590805,0.688552505036911,155.855438232421875,122.646316528320312,231.407852172851562,159.336456298828125,0.649991676377560,19489.000000000000000,30103.500000000000000,26.623031616210938,186.957519531250000,121.854591369628906,135.162902832031250,242.522354125976562,39545.000000000000000,0.280542712591935,0.021848305766537,0.000295966425066,0.000674167606107,-0.000000031896854,0.000092016489200,0.000000299449179,1562.205186367034912,-65.432830810546875,1.692834331135680,174.391967773437500,121.736343383789062,155.572097778320312,263.357788085937500,0.647399804009501,9696.000000000000000,15127.000000000000000,32.862041473388672,161.747406005859375,132.360595703125000,65.025726318359375,259.661712646484375,31002.000000000000000,0.498259785005227,0.189873359990803,0.004269000961434,0.005451612644259,0.000026033047936,0.002270023328936,0.000003735512327,1049.719905138015747,-60.255115509033203,3.868941194971054,163.023071289062500,132.084625244140625,69.087341308593750,267.294860839843750,0.640973094466847,13711.000000000000000,27797.500000000000000,62.736709594726562,216.845657348632812,151.467422485351562,148.551391601562500,274.901580810546875,26216.000000000000000,0.360241542923389,0.044424247876772,0.017509448876216,0.008737491034580,0.000072152895624,0.001802904832002,-0.000080459225909,1549.082383871078491,-0.000000000000000,1.051020408163265,174.000000000000000,140.000000000000000,196.000000000000000,206.000000000000000,0.493245795485206,0004
